"id","ym","duration_cat","sales_amt_cat","sales_cnt_cat","unique_cust_cat","aov_cat","ind_sales_amt_rat","ind_sales_cnt_rat","ind_rank_rat","ind_cancel_rat","has_dlv_cat","m_rat","f_rat","age_20_under_rat","age_30_rat","age_40_rat","age_50_rat","age_60_over_rat","m_20_under_rat","m_30_rat","m_40_rat","m_50_rat","m_60_over_rat","f_20_under_rat","f_30_rat","f_40_rat","f_50_rat","f_60_over_rat","re_cust_rat","new_cust_rat","resid_cust_rat","office_cust_rat","move_cust_rat","is_brand","big_ind","dong"
"1F369B9364","2024-12-01",4,1,2,2,2,435.2,286.2,2,16.4,1,41.9419,58.1581,47.9,33,9,7.5,2.7,20.0701,13.827,3.771,3.1425,1.1313,27.8299,19.173,5.229,4.3575,1.5687,5.42,7.09,13.5,9.9,76.6,1,"한식음식점","성수2가제3동"
"2889D57BC9","2024-07-01",2,4,4,5,2,74.2,16.4,23.5,7.4,1,25.8,74.2,1.3,0,16,24,58.7,0.3354,0,4.128,6.192,15.1446,0.9646,0,11.872,17.808,43.5554,35.71,7.14,90,0,10,1,"반찬가게","성수2가제3동"
"2FB0335820","2024-03-01",4,4,5,5,1,20.6,8.8,46.3,12.4,1,79,21,0,11.1,44.4,38.9,5.6,0,8.769,35.076,30.731,4.424,0,2.331,9.324,8.169,1.176,25,6.25,0,0,100,1,"호프-간이주점","금호2.3가동"
"3B10BE8CBB","2024-01-01",2,5,5,5,1,9.9,3.8,26.2,12.4,1,70.9,29.1,7.3,53.7,12.2,12.2,14.6,5.1757,38.0733,8.6498,8.6498,10.3514,2.1243,15.6267,3.5502,3.5502,4.2486,21.28,2.13,0,0,100,1,"육류판매","마장동"
"4F98FE8D27","2023-12-01",2,6,5,5,4,1.4,5.7,69.8,19.3,1,51.5,48.5,20,5,15,40,20,10.3,2.575,7.725,20.6,10.3,9.7,2.425,7.275,19.4,9.7,27.27,9.09,0,33.3,66.7,1,"한식음식점","마장동"
"57B4E2F996","2024-03-01",3,5,5,5,3,8.5,7.7,64.2,17.3,1,76.9,23.1,18.3,21.1,8.5,33.8,18.3,14.0727,16.2259,6.5365,25.9922,14.0727,4.2273,4.8741,1.9635,7.8078,4.2273,20,6.67,40,20,40,1,"한식음식점","왕십리도선동"
"57B4E2F996","2023-12-01",3,5,5,5,3,8.2,10.7,64.5,17.3,1,75.4245,24.4755,21.7,11.6,10.1,34.8,21.7,16.3835,8.758,7.6255,26.274,16.3835,5.3165,2.842,2.4745,8.526,5.3165,21.13,8.45,16.7,16.7,66.7,1,"한식음식점","왕십리도선동"
"6ED7CA8900","2024-05-01",5,6,5,5,3,0.8,1.3,82.9,19.7,1,32.1,67.9,50,25,25,0,0,16.05,8.025,8.025,0,0,33.95,16.975,16.975,0,0,0,25,0,0,100,1,"양식음식점","성수1가제1동"
"730E4C7574","2024-07-01",6,4,5,4,1,63.9,17.9,67.8,17.3,1,34,66,24.1,6.9,34.5,20.7,13.8,8.194,2.346,11.73,7.038,4.692,15.906,4.554,22.77,13.662,9.108,6.9,34.48,72.7,9.1,18.2,1,"한식음식점","행당제1동"
"8A5378CE22","2023-10-01",4,4,3,3,4,47,111.4,31.7,17,1,34.6,65.4,57.1,17.8,10.2,11.8,3.1,19.7566,6.1588,3.5292,4.0828,1.0726,37.3434,11.6412,6.6708,7.7172,2.0274,22.67,6.25,48.7,3.9,47.4,1,"커피-음료","사근동"
"8A5378CE22","2024-10-01",4,4,3,3,5,31.7,90.6,39.8,17.1,1,33.033,67.067,54.1,19.2,9.5,13.9,3.4,17.853,6.336,3.135,4.587,1.122,36.247,12.864,6.365,9.313,2.278,17.37,6.86,31.7,3.3,65,1,"커피-음료","사근동"
"ACA6852B94","2024-12-01",5,6,6,6,6,0,0,54.5,11.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,NA,NA,NA,1,"슈퍼마켓","사근동"
"ACA6852B94","2024-09-01",5,6,6,6,6,0,0,60.1,12.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,NA,NA,NA,1,"슈퍼마켓","사근동"
"BE8BE0B9CF","2023-12-01",4,4,3,3,5,32,178.3,38.2,17.3,1,29.1,70.9,13.8,28.6,36,14.6,7,4.0158,8.3226,10.476,4.2486,2.037,9.7842,20.2774,25.524,10.3514,4.963,38.26,4.52,57.8,9.4,32.8,1,"커피-음료","옥수동"
"C67A90C6B4","2023-02-01",3,5,5,5,2,16.4,5.9,10.7,10.5,1,84.5154,15.3846,4.3,33.3,17.4,14.5,30.4,3.6378,28.1718,14.7204,12.267,25.7184,0.6622,5.1282,2.6796,2.233,4.6816,22.95,4.92,50,0,50,1,"육류판매","마장동"
"C67A90C6B4","2023-06-01",3,5,5,5,2,16.8,4.4,26.1,11.7,1,82.8828,17.2172,6.5,32.5,14.3,19.5,27.3,5.382,26.91,11.8404,16.146,22.6044,1.118,5.59,2.4596,3.354,4.6956,18.46,1.54,0,25,75,1,"육류판매","마장동"
"C67A90C6B4","2023-08-01",6,4,5,5,1,36.6,6.2,28.1,12,1,81.6,18.4,7.6,29.1,16.5,19,27.8,6.2016,23.7456,13.464,15.504,22.6848,1.3984,5.3544,3.036,3.496,5.1152,20,3.08,14.3,28.6,57.1,1,"육류판매","마장동"
"D488494DEF","2023-12-01",3,6,6,6,6,0,0,55.4,12.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1,"육류판매","마장동"
"D488494DEF","2023-09-01",3,1,5,5,1,310.2,0.9,30.6,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA,NA,1,"육류판매","마장동"
"D4AA4CAA8D","2024-05-01",5,2,4,4,1,302.5,55.4,6.8,17.5,1,51.6,48.4,35.9,41.7,10.3,7.4,4.7,18.5244,21.5172,5.3148,3.8184,2.4252,17.3756,20.1828,4.9852,3.5816,2.2748,6.47,7.06,0,10,90,1,"중식음식점","성수2가제3동"
"E6738F086C","2024-10-01",4,5,4,4,5,8.8,15.6,69,14.6,1,43.1,56.9,16.5,30.6,26.3,16.5,10.1,7.1115,13.1886,11.3353,7.1115,4.3531,9.3885,17.4114,14.9647,9.3885,5.7469,33.33,7.53,58.3,12.5,29.2,1,"제과점","성수2가제1동"
"F27FC18E41","2024-05-01",4,4,4,4,3,54.5,86.2,22.9,15.8,1,71.6,28.4,13.7,47.6,28.8,8.5,1.4,9.8092,34.0816,20.6208,6.086,1.0024,3.8908,13.5184,8.1792,2.414,0.3976,27.06,8.82,25,0,75,1,"호프-간이주점","왕십리도선동"
"099CE5DB1F","2024-09-01",6,4,4,4,2,44.7,30.8,76.4,18.9,1,60.6393,39.2607,35.7,28.6,7.1,21.4,7.1,21.6699,17.3602,4.3097,12.9898,4.3097,14.0301,11.2398,2.7903,8.4102,2.7903,6.67,100,28.6,0,71.4,1,"한식음식점","사근동"
"132EC808F2","2024-08-01",3,4,4,4,2,65.7,34.7,17.9,18.9,1,66.1338,33.7662,15.6,26,14.9,25.3,18.1,10.3272,17.212,9.8638,16.7486,11.9822,5.2728,8.788,5.0362,8.5514,6.1178,22.27,4.62,68.4,0,31.6,1,"한식음식점","왕십리제2동"
"1F369B9364","2023-12-01",4,1,2,2,2,618.7,447.2,0.7,19.3,1,36.7632,63.1368,57.3,26.6,6.6,7.7,1.7,21.0864,9.7888,2.4288,2.8336,0.6256,36.2136,16.8112,4.1712,4.8664,1.0744,3.67,6.44,8.4,7.1,84.5,1,"한식음식점","성수2가제3동"
"2889D57BC9","2024-10-01",2,5,5,5,3,33.2,9.2,22.7,7.3,1,22,78,1.2,2.4,15.9,24.4,56.1,0.264,0.528,3.498,5.368,12.342,0.936,1.872,12.402,19.032,43.758,37.93,6.9,57.1,14.3,28.6,1,"반찬가게","성수2가제3동"
"3B10BE8CBB","2024-04-01",2,5,5,5,2,7.3,4,33.4,12.3,1,67.4,32.6,4.7,58.1,9.3,9.3,18.6,3.1678,39.1594,6.2682,6.2682,12.5364,1.5322,18.9406,3.0318,3.0318,6.0636,22.45,6.12,0,0,100,1,"육류판매","마장동"
"4F98FE8D27","2023-02-01",2,5,5,5,3,15.7,21,58.7,20.2,1,92.4924,7.6076,12.5,0,6.3,68.8,12.5,11.55,0,5.8212,63.5712,11.55,0.95,0,0.4788,5.2288,0.95,37.5,18.75,0,0,100,1,"한식음식점","마장동"
"69C015926E","2023-12-01",4,2,2,2,3,170.5,235.9,18.5,17.3,1,47.8521,52.0479,33.6,34.1,17.1,10.9,4.2,16.0944,16.3339,8.1909,5.2211,2.0118,17.5056,17.7661,8.9091,5.6789,2.1882,27.38,9.28,12.4,36,51.7,1,"한식음식점","성수2가제1동"
"69C015926E","2023-05-01",5,3,2,2,4,145,250.3,18.6,17.1,1,48.1,51.9,30.1,36.2,17.9,10.6,5.2,14.4781,17.4122,8.6099,5.0986,2.5012,15.6219,18.7878,9.2901,5.5014,2.6988,26.57,11.41,15.3,29.9,54.9,1,"한식음식점","성수2가제1동"
"6ED7CA8900","2023-04-01",6,4,5,5,2,18.5,10.5,68.2,19.3,1,27.1728,72.7272,48.1,44.4,3.7,3.7,0,13.0832,12.0768,1.0064,1.0064,0,35.0168,32.3232,2.6936,2.6936,0,0,27.59,0,0,100,1,"양식음식점","성수1가제1동"
"81109044D7","2023-04-01",4,4,3,3,4,44.5,124.8,30.3,21.9,1,29.4705,70.4295,4.4,21.7,30.4,29.6,13.8,1.298,6.4015,8.968,8.732,4.071,3.102,15.2985,21.432,20.868,9.729,46.76,5.76,76,6,18,1,"한식음식점","행당제1동"
"8CF39A31E0","2023-02-01",3,3,3,3,3,153.5,280.5,13.3,20.2,1,66.066,34.034,23.9,27.4,22.3,15.6,10.9,15.774,18.084,14.718,10.296,7.194,8.126,9.316,7.582,5.304,3.706,33.86,6.22,13.8,48.3,37.9,1,"일식음식점","성수2가제1동"
"8CF39A31E0","2024-06-01",3,3,3,3,3,135.3,252.3,14.6,18.9,1,56.7,43.3,22.5,32.4,16.5,17.5,11.1,12.7575,18.3708,9.3555,9.9225,6.2937,9.7425,14.0292,7.1445,7.5775,4.8063,39.62,6.17,21.1,42.1,36.8,1,"일식음식점","성수2가제1동"
"8DD2137D28","2024-10-01",3,4,5,4,1,65.2,20.9,23.6,18.9,1,55.3,44.7,28.9,43.8,11.6,10.7,5,15.9817,24.2214,6.4148,5.9171,2.765,12.9183,19.5786,5.1852,4.7829,2.235,7.75,6.98,18.2,18.2,63.6,1,"호프-간이주점","성수2가제3동"
"90AFF4E6B1","2023-03-01",5,2,3,3,2,166.8,131.3,17.6,21.1,1,67.9,32.1,61.4,22.6,6.7,7.8,1.5,41.6906,15.3454,4.5493,5.2962,1.0185,19.7094,7.2546,2.1507,2.5038,0.4815,9.03,12.27,18.1,8.3,73.6,1,"호프-간이주점","사근동"
"90AFF4E6B1","2023-04-01",5,3,3,3,3,118.3,112.8,16,21.9,1,67,33,60.2,23.8,6.9,7.7,1.4,40.334,15.946,4.623,5.159,0.938,19.866,7.854,2.277,2.541,0.462,9.2,9.03,30.6,8.1,61.3,1,"호프-간이주점","사근동"
"A7E8121B70","2024-11-01",6,2,1,1,6,431.4,1687.4,13.2,15.4,1,36.6,63.4,27.2,22,19.6,18.7,12.5,9.9552,8.052,7.1736,6.8442,4.575,17.2448,13.948,12.4264,11.8558,7.925,32.81,19.53,11.4,7.8,80.8,1,"분식전문점","행당제1동"
"AC38610082","2023-03-01",3,2,4,4,1,232.4,46.3,11,15.9,1,99.3993,0.7007,1.9,43.4,42.5,10.4,1.9,1.8867,43.0962,42.2025,10.3272,1.8867,0.0133,0.3038,0.2975,0.0728,0.0133,39.68,9.52,36.4,0,63.6,1,"호프-간이주점","성수2가제3동"
"AD57E72BC9","2024-09-01",3,2,1,1,4,248.2,620.6,6.5,17.1,1,28.3,71.7,49.7,29.5,7.5,9.5,3.8,14.0651,8.3485,2.1225,2.6885,1.0754,35.6349,21.1515,5.3775,6.8115,2.7246,15.03,7.59,10.8,11.4,77.8,1,"커피-음료","성수2가제3동"
"B2B0A6FE69","2024-11-01",3,2,3,3,3,128.7,153.1,10.7,12,1,33.6,66.4,3.7,19.5,22.9,27.5,26.4,1.2432,6.552,7.6944,9.24,8.8704,2.4568,12.948,15.2056,18.26,17.5296,40.22,5.29,69.4,5.9,24.7,1,"육류판매","왕십리도선동"
"B2B0A6FE69","2023-06-01",4,1,2,2,3,324.5,156.6,3.5,11.7,1,34.8348,65.2652,5.5,19.4,21.9,26.6,26.7,1.914,6.7512,7.6212,9.2568,9.2916,3.586,12.6488,14.2788,17.3432,17.4084,42.44,6.76,71,5.3,23.7,1,"육류판매","왕십리도선동"
"C530609FDA","2024-09-01",4,5,4,4,3,22.3,30.8,17.5,18.9,1,62.3,37.7,71.9,20.6,2,4.9,0.6,44.7937,12.8338,1.246,3.0527,0.3738,27.1063,7.7662,0.754,1.8473,0.2262,13.32,3.27,53.3,6.7,40,1,"한식음식점","사근동"
"C530609FDA","2024-08-01",4,4,5,4,2,37.1,22.6,16.3,18.9,1,62,38,73.3,20.2,1.7,4.2,0.6,45.446,12.524,1.054,2.604,0.372,27.854,7.676,0.646,1.596,0.228,13.21,2.59,7.7,7.7,84.6,1,"한식음식점","사근동"
"D4AA4CAA8D","2024-10-01",5,1,4,3,1,429.5,72,4.8,17.1,1,55,45,29.1,45.8,11.2,9.1,4.8,16.005,25.19,6.16,5.005,2.64,13.095,20.61,5.04,4.095,2.16,7.96,8.98,13.2,10.5,76.3,1,"중식음식점","성수2가제3동"
"E4C073131C","2024-11-01",6,3,4,3,2,176.4,72.8,33.8,16.9,1,65.1,34.9,16.5,22,23,21.5,17,10.7415,14.322,14.973,13.9965,11.067,5.7585,7.678,8.027,7.5035,5.933,8.67,24.49,42.9,8.2,49,1,"호프-간이주점","용답동"
"E6738F086C","2023-08-01",4,5,4,4,5,10.5,16.2,67.3,13.6,1,30.2,69.8,24.2,30.3,15.5,20.6,9.4,7.3084,9.1506,4.681,6.2212,2.8388,16.8916,21.1494,10.819,14.3788,6.5612,34.68,8.11,32.3,19.4,48.4,1,"제과점","성수2가제1동"
"F27FC18E41","2024-04-01",4,3,4,4,2,89.9,115.9,21.3,13.1,1,73.5,26.5,14.4,48.6,25.5,9.6,1.9,10.584,35.721,18.7425,7.056,1.3965,3.816,12.879,6.7575,2.544,0.5035,25.44,13.61,28.6,3.6,67.9,1,"호프-간이주점","왕십리도선동"
"F27FC18E41","2023-07-01",5,4,4,4,2,50.5,76.3,21.8,11.1,1,64.064,36.036,15.9,48.4,24,9.8,2,10.176,30.976,15.36,6.272,1.28,5.724,17.424,8.64,3.528,0.72,25.64,6.67,8.7,0,91.3,1,"호프-간이주점","왕십리도선동"
"09B5A19D91","2024-09-01",3,4,5,5,1,24,16,21.7,12.7,0,45.9,54.1,8.7,58.3,24.3,5.8,2.9,3.9933,26.7597,11.1537,2.6622,1.3311,4.7067,31.5403,13.1463,3.1378,1.5689,7.69,5.77,28.6,0,71.4,1,"호프-간이주점","금호4가동"
"104031A6C2","2023-07-01",4,5,5,5,2,3.2,0.9,34.7,11.8,1,61.3386,38.5614,0,3.7,25.9,44.4,25.9,0,2.2718,15.9026,27.2616,15.9026,0,1.4282,9.9974,17.1384,9.9974,10.53,0,0,0,100,1,"육류판매","마장동"
"12A28908F1","2024-09-01",5,3,1,1,6,149.8,289.6,17.3,14.2,1,39.4,60.6,35.1,33.1,13.1,11.4,7.3,13.8294,13.0414,5.1614,4.4916,2.8762,21.2706,20.0586,7.9386,6.9084,4.4238,29.34,9.23,35.8,8.1,56.2,0,"커피-음료","행당제1동"
"150889572A","2024-01-01",4,6,6,6,6,0,0,57.5,14.1,1,29.5,70.5,44.2,36.5,13.3,5,1,13.039,10.7675,3.9235,1.475,0.295,31.161,25.7325,9.3765,3.525,0.705,11.98,0,NA,NA,NA,1,"제과점","성수1가제2동"
"1F369B9364","2024-07-01",4,1,3,2,2,414.3,279.8,1.4,19.1,1,39.8398,60.2602,52.8,29.2,7.8,7.9,2.4,21.0144,11.6216,3.1044,3.1442,0.9552,31.7856,17.5784,4.6956,4.7558,1.4448,4.08,5.57,9.2,16.9,73.9,1,"한식음식점","성수2가제3동"
"202266AAE4","2023-12-01",5,2,2,1,4,176,431.6,6.6,17.3,1,21.6783,78.2217,56.8,26,6.8,8.2,2.1,12.3256,5.642,1.4756,1.7794,0.4557,44.4744,20.358,5.3244,6.4206,1.6443,21.34,6.22,9.9,14,76.1,1,"한식음식점","성수2가제3동"
"2358FEB402","2023-08-01",2,1,3,3,1,573.5,63.8,0.7,12,1,74.8251,25.0749,7.7,27.5,21.4,26.2,17.1,5.7673,20.5975,16.0286,19.6238,12.8079,1.9327,6.9025,5.3714,6.5762,4.2921,15.25,6.12,6.1,14.3,79.6,1,"육류판매","마장동"
"3B10BE8CBB","2024-11-01",2,1,3,3,2,225.1,135.8,19.9,12,1,46.6533,53.2467,5.8,45.3,36.4,8.5,3.9,2.7086,21.1551,16.9988,3.9695,1.8213,3.0914,24.1449,19.4012,4.5305,2.0787,31.69,21.86,4.4,0,95.6,1,"육류판매","마장동"
"48731DE9B9","2023-08-01",2,3,2,2,5,128.4,241.3,14.4,10.1,1,65.7,34.3,70.3,11.2,7,8.6,2.9,46.1871,7.3584,4.599,5.6502,1.9053,24.1129,3.8416,2.401,2.9498,0.9947,36.16,4.91,59.4,2.9,37.7,1,"치킨전문점","사근동"
"4FF64DE415","2024-12-01",2,1,3,3,2,382.9,169.1,2.9,16.2,0,54.1,45.9,6.8,20.9,25.4,23.8,23.1,3.6788,11.3069,13.7414,12.8758,12.4971,3.1212,9.5931,11.6586,10.9242,10.6029,24.18,6.09,53.1,7.1,39.8,1,"한식음식점","금호2.3가동"
"61A7EE0050","2023-03-01",4,4,5,5,3,46.2,12,12.3,9,1,60.5394,39.3606,3.5,10.6,8.2,17.6,60,2.121,6.4236,4.9692,10.6656,36.36,1.379,4.1764,3.2308,6.9344,23.64,28.21,6.41,80,10,10,1,"제과점","금호2.3가동"
"69C015926E","2024-07-01",4,3,2,2,3,168.1,216.8,13.8,17.3,1,49.2,50.8,32.1,41.7,15.3,8.4,2.5,15.7932,20.5164,7.5276,4.1328,1.23,16.3068,21.1836,7.7724,4.2672,1.27,26.49,8.09,17.7,41.7,40.6,1,"한식음식점","성수2가제1동"
"7A3C729CA2","2024-08-01",6,2,3,3,2,198.9,133.8,58.5,18.5,1,55,45,51.6,26.4,10.7,9.4,1.9,28.38,14.52,5.885,5.17,1.045,23.22,11.88,4.815,4.23,0.855,3.75,61.88,24.5,5.1,70.4,1,"일식음식점","사근동"
"7E63F9E0CF","2024-01-01",6,5,4,4,5,12.9,10,70.9,14.4,1,31.5,68.5,37.1,34.6,7.5,16.4,4.4,11.6865,10.899,2.3625,5.166,1.386,25.4135,23.701,5.1375,11.234,3.014,20.92,8.5,20,40,40,1,"커피-음료","성수1가제2동"
"7FC483F27A","2024-12-01",6,5,4,4,4,14.2,23.1,49.3,11.5,1,60.5605,39.5395,18.1,11.1,22.2,30.6,18.1,10.9505,6.7155,13.431,18.513,10.9505,7.1495,4.3845,8.769,12.087,7.1495,30.61,18.37,56.3,0,43.8,1,"슈퍼마켓","마장동"
"81E3DAF03B","2023-03-01",3,6,6,6,6,0,0,98,15.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"한식음식점","성수2가제1동"
"81E3DAF03B","2023-11-01",3,6,6,6,6,0,0,98.1,17.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"한식음식점","성수2가제1동"
"81E3DAF03B","2023-01-01",3,6,6,6,6,0,0,98,14.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"한식음식점","성수2가제1동"
"868FFBF701","2023-02-01",6,6,6,6,6,0,0,93.6,16.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"일식음식점","왕십리도선동"
"8DD2137D28","2023-09-01",4,3,4,4,1,83,28.2,12.1,20.8,1,39.3,60.7,28.5,49.8,13.7,5.2,2.8,11.2005,19.5714,5.3841,2.0436,1.1004,17.2995,30.2286,8.3159,3.1564,1.6996,2.91,5.45,6.3,6.3,87.5,1,"호프-간이주점","성수2가제3동"
"ACA6852B94","2023-06-01",6,6,6,6,6,0,0,81.2,11.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"슈퍼마켓","사근동"
"ACA6852B94","2024-02-01",5,5,5,5,2,4.8,1,69.8,13.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA,NA,1,"슈퍼마켓","사근동"
"AD57E72BC9","2023-05-01",3,2,1,1,4,289.1,669.8,4.2,17.1,1,26.5,73.5,57.5,24.5,7.1,8.2,2.7,15.2375,6.4925,1.8815,2.173,0.7155,42.2625,18.0075,5.2185,6.027,1.9845,16.57,7.29,9.4,8.3,82.3,1,"커피-음료","성수2가제3동"
"B2B0A6FE69","2024-04-01",3,2,3,3,3,166.8,180.1,8.2,12.3,1,32.9,67.1,4.6,20.3,22,26.8,26.3,1.5134,6.6787,7.238,8.8172,8.6527,3.0866,13.6213,14.762,17.9828,17.6473,44.73,4.36,72.6,4.7,22.6,1,"육류판매","왕십리도선동"
"B2B0A6FE69","2024-05-01",3,2,3,3,3,155.3,170.6,8.3,12.3,1,32.8,67.2,4.3,20.8,22,26.1,26.8,1.4104,6.8224,7.216,8.5608,8.7904,2.8896,13.9776,14.784,17.5392,18.0096,44.08,3.99,74.7,3.2,22.1,1,"육류판매","왕십리도선동"
"BA01E62E84","2024-02-01",2,1,2,2,2,529.8,241.5,1.5,17.5,1,49.2,50.8,2.7,9.3,21.1,32.6,34.3,1.3284,4.5756,10.3812,16.0392,16.8756,1.3716,4.7244,10.7188,16.5608,17.4244,20.33,5.92,48.9,5,46,1,"한식음식점","금호2.3가동"
"BA01E62E84","2024-09-01",1,1,2,2,2,548.4,222.7,1.2,17.1,1,47,53,2.5,9.2,18.8,33.8,35.7,1.175,4.324,8.836,15.886,16.779,1.325,4.876,9.964,17.914,18.921,21.83,6.31,52.9,5.7,41.4,1,"한식음식점","금호2.3가동"
"BA01E62E84","2024-12-01",1,1,2,2,2,507.3,262.4,1.5,16.2,1,45.4908,54.7092,2.3,9.2,18.3,33.4,37,1.0442,4.1768,8.3082,15.1636,16.798,1.2558,5.0232,9.9918,18.2364,20.202,21.67,6.36,47,6,47,1,"한식음식점","금호2.3가동"
"BE795585AC","2023-09-01",4,1,1,1,3,707,601,0.6,17,0,45.1451,54.9549,44.7,28.2,15.4,9.7,2.1,20.1597,12.7182,6.9454,4.3747,0.9471,24.5403,15.4818,8.4546,5.3253,1.1529,8.08,6.16,6.7,16.5,76.8,1,"분식전문점","성수2가제3동"
"BE795585AC","2023-04-01",5,1,1,1,3,853,769.8,0.6,16.4,0,43.8561,56.0439,46.1,27.8,15,9.1,1.9,20.2379,12.2042,6.585,3.9949,0.8341,25.8621,15.5958,8.415,5.1051,1.0659,7.5,8.29,9.8,14.1,76.1,1,"분식전문점","성수2가제3동"
"BE8BE0B9CF","2024-02-01",4,4,3,3,5,26.9,153.2,38,17.5,1,29.3,70.7,12.9,27.8,37.1,14.5,7.7,3.7797,8.1454,10.8703,4.2485,2.2561,9.1203,19.6546,26.2297,10.2515,5.4439,38.62,3.7,75,8.9,16.1,1,"커피-음료","옥수동"
"C67A90C6B4","2023-03-01",3,4,5,5,1,44.4,2.9,10.6,10.9,1,85.2147,14.6853,4.5,33.3,18.2,13.6,30.3,3.8385,28.4049,15.5246,11.6008,25.8459,0.6615,4.8951,2.6754,1.9992,4.4541,18.03,4.92,0,0,100,1,"육류판매","마장동"
"D4AA4CAA8D","2023-09-01",6,3,4,4,2,169.3,44.1,33.3,17,1,48.7,51.3,40.7,37.3,10.2,7.6,4.2,19.8209,18.1651,4.9674,3.7012,2.0454,20.8791,19.1349,5.2326,3.8988,2.1546,4.83,21.38,0,7.4,92.6,1,"중식음식점","성수2가제3동"
"E6738F086C","2024-11-01",4,5,4,4,5,8.1,14.1,69.5,14.5,1,43.3,56.7,13.6,32.4,27.5,16.7,9.8,5.8888,14.0292,11.9075,7.2311,4.2434,7.7112,18.3708,15.5925,9.4689,5.5566,35.09,4.68,58.3,8.3,33.3,1,"제과점","성수2가제1동"
"099CE5DB1F","2024-10-01",6,3,4,4,2,91.8,59.2,61.8,18.9,1,70,30,55.6,22.2,8.9,11.1,2.2,38.92,15.54,6.23,7.77,1.54,16.68,6.66,2.67,3.33,0.66,8.7,67.39,25.8,0,74.2,1,"한식음식점","사근동"
"09B5A19D91","2023-07-01",4,3,5,5,1,80.7,18.7,15.8,21.7,0,40.5,59.5,9.7,64.2,17.2,5.2,3.7,3.9285,26.001,6.966,2.106,1.4985,5.7715,38.199,10.234,3.094,2.2015,7.04,7.04,10,10,80,1,"호프-간이주점","금호4가동"
"132EC808F2","2023-04-01",4,2,4,4,2,178.4,80.3,10.5,21.9,1,62.8,37.2,14.7,19.7,15.4,33,17.2,9.2316,12.3716,9.6712,20.724,10.8016,5.4684,7.3284,5.7288,12.276,6.3984,18.48,7.85,57.5,7.5,35,1,"한식음식점","왕십리제2동"
"2358FEB402","2023-02-01",2,1,3,3,1,765.4,105.9,0.5,10.5,1,75.2,24.8,8.4,24.6,21.5,26.9,18.6,6.3168,18.4992,16.168,20.2288,13.9872,2.0832,6.1008,5.332,6.6712,4.6128,14.75,6.4,14.3,3.2,82.5,1,"육류판매","마장동"
"2889D57BC9","2024-03-01",2,5,5,5,3,35.4,14.1,28.6,7.5,1,34.8348,65.2652,1.7,5,15,21.7,56.7,0.5916,1.74,5.22,7.5516,19.7316,1.1084,3.26,9.78,14.1484,36.9684,25.49,13.73,77.8,11.1,11.1,1,"반찬가게","성수2가제3동"
"2FB0335820","2023-09-01",4,5,5,5,1,20.4,3.5,73.2,20.8,1,100,0,0,25,75,0,0,0,25,75,0,0,0,0,0,0,0,50,0,0,0,100,1,"호프-간이주점","금호2.3가동"
"4F98FE8D27","2024-12-01",2,5,5,5,4,6.3,11.7,81,16.2,1,82.8171,17.0829,0,9.5,9.5,33.3,47.6,0,7.8755,7.8755,27.6057,39.4604,0,1.6245,1.6245,5.6943,8.1396,31.58,21.05,0,0,100,1,"한식음식점","마장동"
"4FF64DE415","2024-07-01",2,1,3,3,2,368,222,2.3,19.1,0,53.7,46.3,7,19.8,27.2,23,23,3.759,10.6326,14.6064,12.351,12.351,3.241,9.1674,12.5936,10.649,10.649,23.66,5.65,64.8,7.6,27.6,1,"한식음식점","금호2.3가동"
"4FF64DE415","2023-09-01",2,1,3,3,2,400.2,216.5,2.3,20.8,0,53.6463,46.2537,7.2,20.8,30.3,19.7,21.9,3.8664,11.1696,16.2711,10.5789,11.7603,3.3336,9.6304,14.0289,9.1211,10.1397,21.68,5.86,55.9,7.2,36.9,1,"한식음식점","금호2.3가동"
"57B4E2F996","2024-02-01",3,5,5,5,3,8.8,8.8,63.5,17.5,1,73.9739,26.1261,20.8,16.9,10.4,32.5,19.5,15.3712,12.4891,7.6856,24.0175,14.4105,5.4288,4.4109,2.7144,8.4825,5.0895,19.75,6.17,25,25,50,1,"한식음식점","왕십리도선동"
